응답자 ID,파일명,스타일 선호 여부
7905,W_15545_70_hippie_M.jpg,스타일 비선호
7905,W_16420_50_ivy_M.jpg,스타일 비선호
7905,W_07025_10_sportivecasual_M.jpg,스타일 비선호
7905,W_24758_50_ivy_M.jpg,스타일 비선호
7905,W_24573_00_metrosexual_M.jpg,스타일 비선호
9096,W_03784_00_cityglam_W.jpg,스타일 선호
9096,W_10686_50_classic_W.jpg,스타일 비선호
9096,W_03984_90_hiphop_W.jpg,스타일 선호
9096,W_00191_10_sportivecasual_W.jpg,스타일 비선호
9096,W_04012_80_bodyconscious_W.jpg,스타일 비선호
9096,W_10760_60_minimal_W.jpg,스타일 비선호
9096,W_19987_50_feminine_W.jpg,스타일 선호
9096,W_03821_10_sportivecasual_W.jpg,스타일 선호
9096,W_04020_90_lingerie_W.jpg,스타일 선호
9096,W_04200_90_lingerie_W.jpg,스타일 비선호
9096,W_12033_00_cityglam_W.jpg,스타일 비선호
9096,W_11290_80_bodyconscious_W.jpg,스타일 비선호
9096,W_06437_90_grunge_W.jpg,스타일 선호
9096,W_18590_80_bodyconscious_W.jpg,스타일 비선호
9096,W_03582_19_normcore_W.jpg,스타일 선호
9096,W_19075_50_classic_W.jpg,스타일 선호
9096,W_11899_00_oriental_W.jpg,스타일 선호
9096,W_01240_10_athleisure_W.jpg,스타일 비선호
9096,W_05513_60_minimal_W.jpg,스타일 선호
9096,W_06435_10_sportivecasual_W.jpg,스타일 선호
9096,W_11329_19_normcore_W.jpg,스타일 선호
9096,W_10011_19_normcore_W.jpg,스타일 비선호
9096,W_13248_80_powersuit_W.jpg,스타일 선호
9096,W_03461_19_normcore_W.jpg,스타일 비선호
9096,W_05941_60_popart_W.jpg,스타일 비선호
9096,W_14393_70_hippie_W.jpg,스타일 비선호
9096,W_11694_10_sportivecasual_W.jpg,스타일 선호
9096,W_14272_80_bodyconscious_W.jpg,스타일 비선호
9096,W_03160_60_minimal_W.jpg,스타일 선호
9096,W_18454_50_classic_W.jpg,스타일 비선호
9096,W_11735_70_hippie_W.jpg,스타일 선호
9096,W_14376_70_disco_W.jpg,스타일 선호
9096,W_00564_19_normcore_W.jpg,스타일 선호
9096,W_01075_10_sportivecasual_W.jpg,스타일 선호
9096,W_05324_70_disco_W.jpg,스타일 선호
9096,W_02085_19_lounge_W.jpg,스타일 선호
9096,W_08232_19_normcore_W.jpg,스타일 비선호
9096,W_14492_00_cityglam_W.jpg,스타일 비선호
9096,W_14602_00_oriental_W.jpg,스타일 선호
9096,W_14507_60_minimal_W.jpg,스타일 선호
9096,W_14035_50_feminine_W.jpg,스타일 비선호
9096,W_18889_19_genderless_W.jpg,스타일 선호
9096,W_08797_70_disco_W.jpg,스타일 선호
9096,W_18179_90_grunge_W.jpg,스타일 비선호
20768,W_05816_10_sportivecasual_W.jpg,스타일 선호
20768,W_05819_19_normcore_W.jpg,스타일 비선호
20768,W_13519_00_oriental_W.jpg,스타일 비선호
20768,W_13515_80_powersuit_W.jpg,스타일 비선호
20768,W_02054_80_bodyconscious_W.jpg,스타일 비선호
20768,W_05019_90_kitsch_W.jpg,스타일 선호
20768,W_04769_90_kitsch_W.jpg,스타일 비선호
20768,W_18730_50_feminine_W.jpg,스타일 비선호
20768,W_13225_19_normcore_W.jpg,스타일 선호
20768,W_02043_70_disco_W.jpg,스타일 비선호
20768,W_05757_70_military_W.jpg,스타일 선호
20768,W_11680_00_cityglam_W.jpg,스타일 비선호
20768,W_13609_19_normcore_W.jpg,스타일 선호
20768,W_14865_60_minimal_W.jpg,스타일 선호
20768,W_14704_60_minimal_W.jpg,스타일 비선호
20768,W_02435_70_punk_W.jpg,스타일 비선호
20768,W_11176_60_popart_W.jpg,스타일 비선호
20768,W_00148_60_popart_W.jpg,스타일 비선호
20768,W_05914_60_popart_W.jpg,스타일 비선호
20768,W_11200_00_oriental_W.jpg,스타일 비선호
20768,W_13696_90_kitsch_W.jpg,스타일 비선호
20768,W_12030_80_powersuit_W.jpg,스타일 선호
20768,W_06040_90_hiphop_W.jpg,스타일 선호
20768,W_09011_10_sportivecasual_W.jpg,스타일 선호
20768,W_18900_50_classic_W.jpg,스타일 선호
20768,W_13984_80_bodyconscious_W.jpg,스타일 비선호
20768,W_19705_70_hippie_W.jpg,스타일 비선호
20768,W_02140_10_sportivecasual_W.jpg,스타일 비선호
20768,W_05345_50_classic_W.jpg,스타일 선호
20768,W_05272_10_sportivecasual_W.jpg,스타일 비선호
20768,W_11318_19_normcore_W.jpg,스타일 비선호
20768,W_03849_10_athleisure_W.jpg,스타일 비선호
20768,W_07499_19_normcore_W.jpg,스타일 비선호
20768,W_14213_80_bodyconscious_W.jpg,스타일 비선호
20768,W_09642_19_normcore_W.jpg,스타일 선호
20768,W_11868_90_grunge_W.jpg,스타일 비선호
20768,W_05227_70_punk_W.jpg,스타일 선호
20768,W_18373_50_classic_W.jpg,스타일 선호
20768,W_09899_50_classic_W.jpg,스타일 비선호
20768,W_13238_80_powersuit_W.jpg,스타일 비선호
20768,W_08773_90_lingerie_W.jpg,스타일 비선호
20768,W_08397_00_cityglam_W.jpg,스타일 비선호
20768,W_05505_60_space_W.jpg,스타일 선호
20768,W_06318_50_classic_W.jpg,스타일 비선호
21432,W_29224_10_sportivecasual_M.jpg,스타일 비선호
21432,W_04319_90_hiphop_M.jpg,스타일 비선호
21432,W_24072_19_normcore_M.jpg,스타일 선호
21432,W_01518_70_hippie_M.jpg,스타일 비선호
21432,W_24055_19_normcore_M.jpg,스타일 비선호
21432,W_29539_90_hiphop_M.jpg,스타일 비선호
21432,W_24263_00_metrosexual_M.jpg,스타일 비선호
21432,W_16836_19_normcore_M.jpg,스타일 비선호
21432,W_16169_80_bold_M.jpg,스타일 비선호
21432,W_12602_00_metrosexual_M.jpg,스타일 비선호
21432,W_30017_60_mods_M.jpg,스타일 비선호
21432,W_24439_00_metrosexual_M.jpg,스타일 비선호
21432,W_15294_50_ivy_M.jpg,스타일 선호
21432,W_09758_60_mods_M.jpg,스타일 선호
21432,W_27383_90_hiphop_M.jpg,스타일 비선호
21432,W_29023_00_metrosexual_M.jpg,스타일 선호
21432,W_29598_80_bold_M.jpg,스타일 비선호
21432,W_24100_60_mods_M.jpg,스타일 비선호
21432,W_12383_80_bold_M.jpg,스타일 비선호
21432,W_16269_80_bold_M.jpg,스타일 비선호
21432,W_30134_10_sportivecasual_M.jpg,스타일 비선호
21432,W_04639_60_mods_M.jpg,스타일 선호
21432,W_28523_90_hiphop_M.jpg,스타일 선호
21432,W_27004_90_hiphop_M.jpg,스타일 비선호
21432,W_26397_70_hippie_M.jpg,스타일 비선호
21432,W_09183_50_ivy_M.jpg,스타일 선호
21432,W_29263_10_sportivecasual_M.jpg,스타일 선호
21432,W_06148_50_ivy_M.jpg,스타일 선호
21432,W_32322_19_normcore_M.jpg,스타일 비선호
21432,W_32407_60_mods_M.jpg,스타일 선호
21432,W_25107_70_hippie_M.jpg,스타일 비선호
21432,W_32448_50_ivy_M.jpg,스타일 선호
21432,W_06703_50_ivy_M.jpg,스타일 선호
21432,W_26017_10_sportivecasual_M.jpg,스타일 비선호
21432,W_26296_70_hippie_M.jpg,스타일 비선호
21432,W_26151_80_bold_M.jpg,스타일 비선호
21432,W_00062_00_metrosexual_M.jpg,스타일 비선호
21432,W_24914_70_hippie_M.jpg,스타일 비선호
21432,W_31845_00_metrosexual_M.jpg,스타일 비선호
21432,W_26251_19_normcore_M.jpg,스타일 비선호
21432,W_16505_10_sportivecasual_M.jpg,스타일 비선호
21432,W_16651_60_mods_M.jpg,스타일 비선호
21432,W_26313_10_sportivecasual_M.jpg,스타일 선호
21432,W_06852_19_normcore_M.jpg,스타일 선호
21432,W_16627_19_normcore_M.jpg,스타일 선호
21432,W_09891_90_hiphop_M.jpg,스타일 선호
22324,W_07347_90_hiphop_M.jpg,스타일 선호
22324,W_06800_70_hippie_M.jpg,스타일 선호
22324,W_16374_10_sportivecasual_M.jpg,스타일 비선호
22324,W_17576_60_mods_M.jpg,스타일 선호
22324,W_15464_70_hippie_M.jpg,스타일 비선호
22324,W_16387_10_sportivecasual_M.jpg,스타일 선호
22324,W_04212_50_ivy_M.jpg,스타일 비선호
22324,W_17893_80_bold_M.jpg,스타일 비선호
22324,W_06806_90_hiphop_M.jpg,스타일 선호
22324,W_16857_90_hiphop_M.jpg,스타일 비선호
22324,W_15443_70_hippie_M.jpg,스타일 비선호
22324,W_17732_00_metrosexual_M.jpg,스타일 비선호
22324,W_02765_70_hippie_M.jpg,스타일 비선호
22324,W_15287_60_mods_M.jpg,스타일 선호
22324,W_06551_60_mods_M.jpg,스타일 선호
22324,W_11075_00_metrosexual_M.jpg,스타일 비선호
22324,W_04553_19_normcore_M.jpg,스타일 선호
22324,W_01658_19_normcore_M.jpg,스타일 선호
22324,W_15587_70_hippie_M.jpg,스타일 비선호
22324,W_12511_80_bold_M.jpg,스타일 선호
22324,W_06534_60_mods_M.jpg,스타일 선호
22324,W_17481_10_sportivecasual_M.jpg,스타일 비선호
22324,W_02739_50_ivy_M.jpg,스타일 비선호
22324,W_12443_90_hiphop_M.jpg,스타일 비선호
22324,W_01804_19_normcore_M.jpg,스타일 선호
22324,W_15791_70_hippie_M.jpg,스타일 비선호
22324,W_16688_00_metrosexual_M.jpg,스타일 비선호
22324,W_16703_00_metrosexual_M.jpg,스타일 비선호
22324,W_02696_60_mods_M.jpg,스타일 선호
22324,W_15630_50_ivy_M.jpg,스타일 비선호
22324,W_04636_50_ivy_M.jpg,스타일 선호
22324,W_16970_10_sportivecasual_M.jpg,스타일 비선호
22324,W_10779_50_ivy_M.jpg,스타일 비선호
22324,W_12140_80_bold_M.jpg,스타일 비선호
22324,W_02769_90_hiphop_M.jpg,스타일 선호
22324,W_15426_80_bold_M.jpg,스타일 선호
22324,W_15509_10_sportivecasual_M.jpg,스타일 비선호
22324,W_15511_00_metrosexual_M.jpg,스타일 비선호
22324,W_15697_19_normcore_M.jpg,스타일 비선호
22324,W_15091_80_bold_M.jpg,스타일 비선호
22324,W_17700_00_metrosexual_M.jpg,스타일 선호
22324,W_01532_90_hiphop_M.jpg,스타일 선호
22324,W_04372_10_sportivecasual_M.jpg,스타일 선호
22324,W_16150_50_ivy_M.jpg,스타일 비선호
28371,W_52140_70_hippie_M.jpg,스타일 비선호
28371,W_25444_60_mods_M.jpg,스타일 비선호
28371,W_59075_00_metrosexual_M.jpg,스타일 선호
28371,W_55470_19_normcore_M.jpg,스타일 비선호
28371,W_12681_10_sportivecasual_M.jpg,스타일 비선호
28371,W_51973_70_hippie_M.jpg,스타일 비선호
28371,W_60986_19_normcore_M.jpg,스타일 비선호
28371,W_27184_90_hiphop_M.jpg,스타일 비선호
28371,W_22928_10_sportivecasual_M.jpg,스타일 비선호
28371,W_33185_00_metrosexual_M.jpg,스타일 비선호
28371,W_24615_60_mods_M.jpg,스타일 선호
28371,W_15402_70_hippie_M.jpg,스타일 선호
28371,W_26318_60_mods_M.jpg,스타일 선호
28371,W_24470_70_hippie_M.jpg,스타일 비선호
28371,W_17145_19_normcore_M.jpg,스타일 비선호
28371,W_24973_90_hiphop_M.jpg,스타일 비선호
28371,W_30483_80_bold_M.jpg,스타일 선호
28371,W_24949_80_bold_M.jpg,스타일 비선호
28371,W_24917_80_bold_M.jpg,스타일 비선호
28371,W_57031_90_hiphop_M.jpg,스타일 선호
28371,W_52784_19_normcore_M.jpg,스타일 선호
28371,W_31426_90_hiphop_M.jpg,스타일 비선호
28371,W_55201_00_metrosexual_M.jpg,스타일 비선호
28371,W_56065_50_ivy_M.jpg,스타일 비선호
28371,W_65702_70_hippie_M.jpg,스타일 비선호
28371,W_17461_19_normcore_M.jpg,스타일 선호
28371,W_24922_50_ivy_M.jpg,스타일 비선호
28371,W_53241_80_bold_M.jpg,스타일 선호
28371,W_15480_70_hippie_M.jpg,스타일 비선호
28371,W_04638_00_metrosexual_M.jpg,스타일 선호
28371,W_12900_60_mods_M.jpg,스타일 선호
28371,W_30591_50_ivy_M.jpg,스타일 선호
28371,W_53322_80_bold_M.jpg,스타일 비선호
28371,W_24579_50_ivy_M.jpg,스타일 선호
28371,W_64808_10_sportivecasual_M.jpg,스타일 선호
28371,W_09860_10_sportivecasual_M.jpg,스타일 비선호
28371,W_29501_19_normcore_M.jpg,스타일 선호
28371,W_59439_00_metrosexual_M.jpg,스타일 비선호
28371,W_25020_90_hiphop_M.jpg,스타일 선호
28371,W_27048_80_bold_M.jpg,스타일 선호
28371,W_17298_19_normcore_M.jpg,스타일 비선호
28371,W_51060_50_ivy_M.jpg,스타일 선호
28571,W_15817_60_mods_M.jpg,스타일 비선호
28571,W_16452_70_hippie_M.jpg,스타일 비선호
28571,W_07035_19_normcore_M.jpg,스타일 비선호
28571,W_00813_10_sportivecasual_M.jpg,스타일 선호
28571,W_11063_00_metrosexual_M.jpg,스타일 비선호
28571,W_12128_80_bold_M.jpg,스타일 비선호
28571,W_09140_60_mods_M.jpg,스타일 선호
28571,W_16068_80_bold_M.jpg,스타일 비선호
28571,W_16203_90_hiphop_M.jpg,스타일 비선호
28571,W_09817_90_hiphop_M.jpg,스타일 선호
28571,W_12621_10_sportivecasual_M.jpg,스타일 선호
28571,W_17639_00_metrosexual_M.jpg,스타일 비선호
28571,W_16525_70_hippie_M.jpg,스타일 비선호
28571,W_12360_80_bold_M.jpg,스타일 비선호
28571,W_01606_10_sportivecasual_M.jpg,스타일 선호
28571,W_02943_90_hiphop_M.jpg,스타일 선호
28571,W_10805_80_bold_M.jpg,스타일 비선호
28571,W_15596_70_hippie_M.jpg,스타일 비선호
28571,W_15527_90_hiphop_M.jpg,스타일 비선호
28571,W_12168_80_bold_M.jpg,스타일 비선호
28571,W_00866_90_hiphop_M.jpg,스타일 선호
28571,W_16247_70_hippie_M.jpg,스타일 비선호
28571,W_12761_50_ivy_M.jpg,스타일 비선호
28571,W_16916_19_normcore_M.jpg,스타일 비선호
28571,W_06735_50_ivy_M.jpg,스타일 비선호
28571,W_06870_19_normcore_M.jpg,스타일 비선호
28571,W_04583_19_normcore_M.jpg,스타일 비선호
28571,W_15871_60_mods_M.jpg,스타일 비선호
28571,W_12826_50_ivy_M.jpg,스타일 선호
28571,W_06753_60_mods_M.jpg,스타일 선호
28571,W_00073_50_ivy_M.jpg,스타일 선호
28571,W_06690_19_normcore_M.jpg,스타일 선호
28571,W_10056_60_mods_M.jpg,스타일 비선호
28571,W_06735_50_ivy_M.jpg,스타일 비선호
28571,W_10791_19_normcore_M.jpg,스타일 비선호
28571,W_02713_70_hippie_M.jpg,스타일 선호
28571,W_06567_00_metrosexual_M.jpg,스타일 비선호
28571,W_17532_70_hippie_M.jpg,스타일 비선호
28571,W_07141_10_sportivecasual_M.jpg,스타일 선호
28571,W_15716_90_hiphop_M.jpg,스타일 비선호
28571,W_11116_00_metrosexual_M.jpg,스타일 비선호
28571,W_16628_10_sportivecasual_M.jpg,스타일 비선호
28571,W_04620_19_normcore_M.jpg,스타일 비선호
28571,W_15279_80_bold_M.jpg,스타일 비선호
28571,W_12690_10_sportivecasual_M.jpg,스타일 비선호
28571,W_15388_00_metrosexual_M.jpg,스타일 비선호
28912,W_04242_60_mods_M.jpg,스타일 비선호
28912,W_16436_10_sportivecasual_M.jpg,스타일 비선호
28912,W_01657_90_hiphop_M.jpg,스타일 선호
28912,W_07133_60_mods_M.jpg,스타일 비선호
28912,W_17416_50_ivy_M.jpg,스타일 비선호
28912,W_01689_60_mods_M.jpg,스타일 비선호
28912,W_07184_10_sportivecasual_M.jpg,스타일 비선호
28912,W_15440_70_hippie_M.jpg,스타일 비선호
28912,W_15461_70_hippie_M.jpg,스타일 비선호
28912,W_04680_10_sportivecasual_M.jpg,스타일 선호
28912,W_16090_80_bold_M.jpg,스타일 비선호
28912,W_01463_60_mods_M.jpg,스타일 비선호
28912,W_12528_00_metrosexual_M.jpg,스타일 비선호
28912,W_12774_00_metrosexual_M.jpg,스타일 비선호
28912,W_15877_80_bold_M.jpg,스타일 비선호
28912,W_04251_50_ivy_M.jpg,스타일 선호
28912,W_16642_50_ivy_M.jpg,스타일 비선호
28912,W_16725_70_hippie_M.jpg,스타일 비선호
28912,W_02669_50_ivy_M.jpg,스타일 선호
28912,W_07214_19_normcore_M.jpg,스타일 선호
28912,W_15923_80_bold_M.jpg,스타일 비선호
28912,W_12729_00_metrosexual_M.jpg,스타일 비선호
28912,W_00072_90_hiphop_M.jpg,스타일 선호
28912,W_02937_10_sportivecasual_M.jpg,스타일 선호
28912,W_16355_19_normcore_M.jpg,스타일 비선호
28912,W_09822_00_metrosexual_M.jpg,스타일 선호
28912,W_15295_60_mods_M.jpg,스타일 비선호
28912,W_15622_19_normcore_M.jpg,스타일 비선호
28912,W_01754_10_sportivecasual_M.jpg,스타일 선호
28912,W_04723_90_hiphop_M.jpg,스타일 비선호
28912,W_04745_90_hiphop_M.jpg,스타일 비선호
28912,W_16010_80_bold_M.jpg,스타일 비선호
28912,W_03007_70_hippie_M.jpg,스타일 비선호
28912,W_17260_19_normcore_M.jpg,스타일 비선호
28912,W_02772_19_normcore_M.jpg,스타일 선호
28912,W_16323_10_sportivecasual_M.jpg,스타일 비선호
28912,W_01430_90_hiphop_M.jpg,스타일 비선호
28912,W_16846_10_sportivecasual_M.jpg,스타일 비선호
28912,W_12548_70_hippie_M.jpg,스타일 비선호
28912,W_04324_90_hiphop_M.jpg,스타일 비선호
28912,W_15745_80_bold_M.jpg,스타일 비선호
28912,W_04761_70_hippie_M.jpg,스타일 비선호
28912,W_15246_50_ivy_M.jpg,스타일 비선호
28912,W_00487_60_mods_M.jpg,스타일 비선호
28912,W_04276_19_normcore_M.jpg,스타일 비선호
28912,W_11015_00_metrosexual_M.jpg,스타일 비선호
30790,W_12398_80_bold_M.jpg,스타일 비선호
30790,W_00553_10_sportivecasual_M.jpg,스타일 비선호
30790,W_06519_50_ivy_M.jpg,스타일 비선호
30790,W_31568_19_normcore_M.jpg,스타일 선호
30790,W_31979_19_normcore_M.jpg,스타일 비선호
30790,W_07252_90_hiphop_M.jpg,스타일 비선호
30790,W_12210_80_bold_M.jpg,스타일 비선호
30790,W_26363_19_normcore_M.jpg,스타일 선호
