응답자 ID,파일명,스타일 선호 여부
837,W_29178_90_hiphop_M.jpg,스타일 선호
837,W_02699_60_mods_M.jpg,스타일 선호
837,W_24764_80_bold_M.jpg,스타일 선호
837,W_11107_19_normcore_M.jpg,스타일 비선호
837,W_24605_80_bold_M.jpg,스타일 비선호
837,W_29832_80_bold_M.jpg,스타일 비선호
880,W_16057_70_hippie_M.jpg,스타일 비선호
880,W_26487_50_ivy_M.jpg,스타일 비선호
880,W_09760_60_mods_M.jpg,스타일 선호
895,W_16541_50_ivy_M.jpg,스타일 비선호
895,W_16586_00_metrosexual_M.jpg,스타일 비선호
895,W_16323_10_sportivecasual_M.jpg,스타일 비선호
895,W_15453_70_hippie_M.jpg,스타일 비선호
895,W_09839_10_sportivecasual_M.jpg,스타일 선호
895,W_07184_10_sportivecasual_M.jpg,스타일 비선호
895,W_16738_50_ivy_M.jpg,스타일 비선호
895,W_15569_70_hippie_M.jpg,스타일 비선호
895,W_12602_00_metrosexual_M.jpg,스타일 비선호
901,W_42244_60_minimal_W.jpg,스타일 비선호
901,W_14544_00_cityglam_W.jpg,스타일 비선호
968,W_16406_70_hippie_M.jpg,스타일 비선호
968,W_56065_50_ivy_M.jpg,스타일 비선호
1004,W_03194_50_classic_W.jpg,스타일 선호
1004,W_47122_80_powersuit_W.jpg,스타일 비선호
1012,W_18268_50_feminine_W.jpg,스타일 비선호
1022,W_11509_80_bodyconscious_W.jpg,스타일 비선호
1022,W_14272_80_bodyconscious_W.jpg,스타일 선호
1022,W_06091_10_athleisure_W.jpg,스타일 비선호
1022,W_08205_70_punk_W.jpg,스타일 비선호
1022,W_11223_60_popart_W.jpg,스타일 비선호
1022,W_08838_10_athleisure_W.jpg,스타일 비선호
1022,W_11290_80_bodyconscious_W.jpg,스타일 비선호
1027,W_19681_00_ecology_W.jpg,스타일 비선호
1027,W_01207_60_minimal_W.jpg,스타일 비선호
1027,W_00631_70_disco_W.jpg,스타일 비선호
1027,W_14615_90_kitsch_W.jpg,스타일 비선호
1027,W_03663_10_sportivecasual_W.jpg,스타일 비선호
1047,W_09217_00_metrosexual_M.jpg,스타일 비선호
1047,W_16903_60_mods_M.jpg,스타일 비선호
1047,W_01818_60_mods_M.jpg,스타일 선호
1047,W_24474_70_hippie_M.jpg,스타일 비선호
1047,W_15574_00_metrosexual_M.jpg,스타일 비선호
1047,W_15585_00_metrosexual_M.jpg,스타일 비선호
1073,W_13973_90_lingerie_W.jpg,스타일 선호
1073,W_03588_60_popart_W.jpg,스타일 비선호
1073,W_14937_60_minimal_W.jpg,스타일 선호
1073,W_13574_90_hiphop_W.jpg,스타일 비선호
1073,W_01240_10_athleisure_W.jpg,스타일 선호
1073,W_08482_80_bodyconscious_W.jpg,스타일 비선호
1174,W_18309_50_classic_W.jpg,스타일 비선호
1174,W_02170_50_feminine_W.jpg,스타일 비선호
1174,W_30932_70_disco_W.jpg,스타일 선호
1427,W_14082_70_punk_W.jpg,스타일 비선호
1427,W_30660_00_ecology_W.jpg,스타일 비선호
1427,W_05625_50_feminine_W.jpg,스타일 선호
1511,W_24315_70_hippie_M.jpg,스타일 비선호
1512,W_13271_60_minimal_W.jpg,스타일 비선호
1512,W_01207_60_minimal_W.jpg,스타일 비선호
1512,W_08886_10_athleisure_W.jpg,스타일 비선호
1513,W_10655_50_feminine_W.jpg,스타일 비선호
1513,W_04769_90_kitsch_W.jpg,스타일 선호
1513,W_12249_60_minimal_W.jpg,스타일 비선호
1513,W_12033_00_cityglam_W.jpg,스타일 비선호
1513,W_18996_50_feminine_W.jpg,스타일 비선호
1513,W_18797_70_disco_W.jpg,스타일 비선호
1513,W_05508_10_sportivecasual_W.jpg,스타일 비선호
1516,W_08791_80_bodyconscious_W.jpg,스타일 비선호
1516,W_05597_70_punk_W.jpg,스타일 선호
1516,W_08324_80_bodyconscious_W.jpg,스타일 비선호
1516,W_05805_60_minimal_W.jpg,스타일 선호
1516,W_07695_80_bodyconscious_W.jpg,스타일 비선호
1609,W_02771_10_sportivecasual_M.jpg,스타일 선호
1609,W_12459_50_ivy_M.jpg,스타일 선호
1609,W_09152_60_mods_M.jpg,스타일 선호
1609,W_00805_60_mods_M.jpg,스타일 선호
1609,W_00528_10_sportivecasual_M.jpg,스타일 선호
1609,W_27426_19_normcore_M.jpg,스타일 비선호
1609,W_10135_50_ivy_M.jpg,스타일 선호
1609,W_25917_90_hiphop_M.jpg,스타일 비선호
1609,W_11143_00_metrosexual_M.jpg,스타일 비선호
1609,W_03007_70_hippie_M.jpg,스타일 선호
1609,W_26962_90_hiphop_M.jpg,스타일 비선호
1609,W_00076_50_ivy_M.jpg,스타일 선호
1690,W_01713_70_hippie_M.jpg,스타일 비선호
1690,W_01518_70_hippie_M.jpg,스타일 비선호
1880,W_03412_50_classic_W.jpg,스타일 선호
1880,W_05819_19_normcore_W.jpg,스타일 선호
1967,W_13186_80_powersuit_W.jpg,스타일 비선호
1967,W_05202_10_sportivecasual_W.jpg,스타일 비선호
1967,W_01318_10_athleisure_W.jpg,스타일 비선호
1967,W_19335_50_feminine_W.jpg,스타일 비선호
1967,W_01234_10_sportivecasual_W.jpg,스타일 선호
1968,W_18717_90_kitsch_W.jpg,스타일 비선호
1968,W_00580_60_minimal_W.jpg,스타일 비선호
1968,W_10880_60_minimal_W.jpg,스타일 비선호
1968,W_14031_80_bodyconscious_W.jpg,스타일 비선호
1968,W_18670_00_ecology_W.jpg,스타일 비선호
1968,W_05673_10_sportivecasual_W.jpg,스타일 선호
1969,W_08874_10_sportivecasual_W.jpg,스타일 선호
1969,W_05690_70_punk_W.jpg,스타일 비선호
1969,W_07532_70_hippie_W.jpg,스타일 비선호
1969,W_19078_70_hippie_W.jpg,스타일 비선호
1969,W_03653_90_hiphop_W.jpg,스타일 선호
1969,W_04068_10_athleisure_W.jpg,스타일 선호
1969,W_13343_50_feminine_W.jpg,스타일 비선호
1969,W_06346_10_athleisure_W.jpg,스타일 비선호
1970,W_13756_80_bodyconscious_W.jpg,스타일 비선호
1970,W_10194_60_minimal_W.jpg,스타일 비선호
1970,W_00609_50_feminine_W.jpg,스타일 비선호
1970,W_14386_80_powersuit_W.jpg,스타일 비선호
1970,W_19221_19_normcore_W.jpg,스타일 비선호
1978,W_00333_70_hippie_W.jpg,스타일 비선호
1978,W_02023_80_bodyconscious_W.jpg,스타일 비선호
1978,W_08715_90_kitsch_W.jpg,스타일 비선호
1987,W_19752_70_punk_W.jpg,스타일 비선호
1987,W_04877_00_oriental_W.jpg,스타일 비선호
1987,W_18508_50_feminine_W.jpg,스타일 비선호
1987,W_08898_10_athleisure_W.jpg,스타일 선호
1987,W_02234_19_lounge_W.jpg,스타일 선호
1987,W_14386_80_powersuit_W.jpg,스타일 비선호
1988,W_35246_10_athleisure_W.jpg,스타일 비선호
1988,W_08486_70_punk_W.jpg,스타일 비선호
1990,W_19750_70_hippie_W.jpg,스타일 비선호
1990,W_01905_80_bodyconscious_W.jpg,스타일 비선호
1990,W_02140_10_sportivecasual_W.jpg,스타일 비선호
1991,W_09755_00_ecology_W.jpg,스타일 선호
1991,W_11262_00_oriental_W.jpg,스타일 비선호
1991,W_19740_70_hippie_W.jpg,스타일 선호
1991,W_18737_50_feminine_W.jpg,스타일 선호
1991,W_00333_70_hippie_W.jpg,스타일 비선호
1991,W_13095_19_genderless_W.jpg,스타일 비선호
1991,W_09896_00_ecology_W.jpg,스타일 비선호
1993,W_11266_60_popart_W.jpg,스타일 비선호
1993,W_04912_50_feminine_W.jpg,스타일 비선호
1998,W_11200_00_oriental_W.jpg,스타일 선호
1998,W_08791_80_bodyconscious_W.jpg,스타일 비선호
1998,W_14799_80_powersuit_W.jpg,스타일 선호
1998,W_14624_19_genderless_W.jpg,스타일 선호
1998,W_00974_10_sportivecasual_W.jpg,스타일 비선호
1998,W_09008_10_sportivecasual_W.jpg,스타일 선호
1999,W_09037_10_sportivecasual_W.jpg,스타일 선호
1999,W_14620_19_normcore_W.jpg,스타일 선호
1999,W_19967_50_feminine_W.jpg,스타일 비선호
1999,W_06147_80_powersuit_W.jpg,스타일 비선호
1999,W_18889_19_genderless_W.jpg,스타일 비선호
1999,W_06031_70_punk_W.jpg,스타일 선호
1999,W_18066_50_classic_W.jpg,스타일 선호
1999,W_13518_80_powersuit_W.jpg,스타일 선호
2000,W_05320_80_bodyconscious_W.jpg,스타일 비선호
2000,W_14602_00_oriental_W.jpg,스타일 선호
2000,W_01219_10_athleisure_W.jpg,스타일 비선호
2000,W_05508_10_sportivecasual_W.jpg,스타일 선호
2002,W_05260_90_kitsch_W.jpg,스타일 비선호
2002,W_14310_80_powersuit_W.jpg,스타일 선호
2002,W_00332_70_disco_W.jpg,스타일 비선호
2002,W_13399_90_kitsch_W.jpg,스타일 선호
2004,W_01150_19_normcore_W.jpg,스타일 비선호
2004,W_05835_10_sportivecasual_W.jpg,스타일 선호
2004,W_11509_80_bodyconscious_W.jpg,스타일 비선호
2004,W_08589_80_bodyconscious_W.jpg,스타일 비선호
2004,W_07490_80_powersuit_W.jpg,스타일 선호
2007,W_19078_70_hippie_W.jpg,스타일 비선호
2007,W_18601_50_feminine_W.jpg,스타일 선호
2007,W_13086_80_powersuit_W.jpg,스타일 선호
2007,W_05699_10_athleisure_W.jpg,스타일 선호
2007,W_14897_10_sportivecasual_W.jpg,스타일 선호
2007,W_01075_10_sportivecasual_W.jpg,스타일 선호
2008,W_13688_90_hiphop_W.jpg,스타일 비선호
2008,W_10492_60_minimal_W.jpg,스타일 선호
2008,W_14507_60_minimal_W.jpg,스타일 선호
2011,W_02030_50_feminine_W.jpg,스타일 선호
2011,W_10901_00_ecology_W.jpg,스타일 비선호
2011,W_05458_10_athleisure_W.jpg,스타일 비선호
2011,W_05806_10_sportivecasual_W.jpg,스타일 선호
2011,W_14108_60_minimal_W.jpg,스타일 선호
2011,W_19192_60_minimal_W.jpg,스타일 선호
2011,W_03201_50_feminine_W.jpg,스타일 선호
2011,W_13758_80_bodyconscious_W.jpg,스타일 비선호
2011,W_01166_10_sportivecasual_W.jpg,스타일 선호
2011,W_14461_80_powersuit_W.jpg,스타일 비선호
2011,W_14283_70_punk_W.jpg,스타일 비선호
2012,W_03588_60_popart_W.jpg,스타일 비선호
2013,W_09542_70_disco_W.jpg,스타일 비선호
2013,W_05312_80_bodyconscious_W.jpg,스타일 비선호
2013,W_06346_10_athleisure_W.jpg,스타일 비선호
2013,W_14299_70_disco_W.jpg,스타일 선호
2020,W_14647_60_minimal_W.jpg,스타일 선호
2020,W_11589_90_kitsch_W.jpg,스타일 비선호
2020,W_00153_60_minimal_W.jpg,스타일 선호
2020,W_13688_90_hiphop_W.jpg,스타일 비선호
2020,W_09962_00_oriental_W.jpg,스타일 선호
2020,W_05469_10_athleisure_W.jpg,스타일 선호
2020,W_11483_70_hippie_W.jpg,스타일 비선호
2026,W_14123_70_hippie_W.jpg,스타일 비선호
2026,W_10349_60_minimal_W.jpg,스타일 비선호
2026,W_03784_00_cityglam_W.jpg,스타일 비선호
2026,W_01911_70_hippie_W.jpg,스타일 비선호
2026,W_02244_60_space_W.jpg,스타일 비선호
2026,W_13304_80_powersuit_W.jpg,스타일 비선호
2032,W_13789_60_space_W.jpg,스타일 비선호
2032,W_14272_80_bodyconscious_W.jpg,스타일 비선호
2032,W_07445_80_bodyconscious_W.jpg,스타일 비선호
2032,W_00729_10_sportivecasual_W.jpg,스타일 선호
2032,W_19530_60_popart_W.jpg,스타일 비선호
2032,W_13990_80_bodyconscious_W.jpg,스타일 비선호
2042,W_05950_00_cityglam_W.jpg,스타일 비선호
2042,W_09626_10_athleisure_W.jpg,스타일 선호
2042,W_10177_00_oriental_W.jpg,스타일 비선호
2042,W_07883_19_normcore_W.jpg,스타일 선호
2042,W_03649_10_sportivecasual_W.jpg,스타일 비선호
2044,W_06105_10_sportivecasual_W.jpg,스타일 비선호
2044,W_13656_80_powersuit_W.jpg,스타일 비선호
2044,W_13957_80_powersuit_W.jpg,스타일 선호
2044,W_04131_19_normcore_W.jpg,스타일 비선호
2045,W_01188_90_kitsch_W.jpg,스타일 비선호
2045,W_19964_80_powersuit_W.jpg,스타일 비선호
2045,W_14387_19_genderless_W.jpg,스타일 선호
2045,W_08910_10_sportivecasual_W.jpg,스타일 선호
2052,W_03587_10_sportivecasual_W.jpg,스타일 선호
2052,W_18177_90_kitsch_W.jpg,스타일 선호
2052,W_05715_70_military_W.jpg,스타일 선호
2052,W_08383_10_athleisure_W.jpg,스타일 비선호
2052,W_08910_10_sportivecasual_W.jpg,스타일 비선호
2052,W_18057_50_classic_W.jpg,스타일 선호
2052,W_10212_60_space_W.jpg,스타일 선호
2060,W_05499_90_kitsch_W.jpg,스타일 비선호
2060,W_10338_50_classic_W.jpg,스타일 선호
2060,W_10952_60_minimal_W.jpg,스타일 비선호
2060,W_00709_60_popart_W.jpg,스타일 비선호
2064,W_10999_10_athleisure_W.jpg,스타일 비선호
2064,W_04097_90_grunge_W.jpg,스타일 비선호
2064,W_19670_60_minimal_W.jpg,스타일 선호
2064,W_08797_70_disco_W.jpg,스타일 비선호
2064,W_08708_10_sportivecasual_W.jpg,스타일 선호
2064,W_08112_90_hiphop_W.jpg,스타일 비선호
2065,W_06531_60_mods_M.jpg,스타일 선호
2065,W_15283_60_mods_M.jpg,스타일 선호
2065,W_09771_60_mods_M.jpg,스타일 선호
2065,W_31790_00_metrosexual_M.jpg,스타일 비선호
2069,W_02585_19_normcore_W.jpg,스타일 비선호
2069,W_18500_90_kitsch_W.jpg,스타일 비선호
2069,W_14310_80_powersuit_W.jpg,스타일 비선호
2069,W_09109_10_sportivecasual_W.jpg,스타일 비선호
2069,W_14376_70_disco_W.jpg,스타일 비선호
2069,W_19622_90_lingerie_W.jpg,스타일 비선호
2072,W_15474_80_bold_M.jpg,스타일 비선호
2072,T_21987_70_hippie_M.jpg,스타일 선호
2072,W_15426_80_bold_M.jpg,스타일 비선호
2072,W_15439_80_bold_M.jpg,스타일 비선호
2072,T_21986_70_hippie_M.jpg,스타일 비선호
2081,W_05580_10_sportivecasual_W.jpg,스타일 선호
2081,W_09427_19_normcore_W.jpg,스타일 선호
2081,W_03816_90_lingerie_W.jpg,스타일 선호
2081,W_13488_80_powersuit_W.jpg,스타일 비선호
2081,W_08246_80_bodyconscious_W.jpg,스타일 비선호
2081,W_10465_60_minimal_W.jpg,스타일 선호
2081,W_08877_10_athleisure_W.jpg,스타일 선호
2081,W_10289_00_oriental_W.jpg,스타일 비선호
2081,W_19165_00_cityglam_W.jpg,스타일 선호
2093,W_14468_10_sportivecasual_W.jpg,스타일 선호
2093,W_14800_19_genderless_W.jpg,스타일 비선호
2093,W_11680_00_cityglam_W.jpg,스타일 비선호
2093,W_14345_60_space_W.jpg,스타일 선호
2093,W_14604_80_powersuit_W.jpg,스타일 비선호
2093,W_05240_10_sportivecasual_W.jpg,스타일 비선호
2102,W_64079_80_powersuit_W.jpg,스타일 비선호
2106,W_10561_50_classic_W.jpg,스타일 비선호
2124,W_05699_10_athleisure_W.jpg,스타일 선호
2124,W_05278_80_powersuit_W.jpg,스타일 비선호
2125,W_18066_50_classic_W.jpg,스타일 비선호
2146,W_11615_90_kitsch_W.jpg,스타일 선호
2228,W_24773_80_bold_M.jpg,스타일 비선호
2228,W_15579_70_hippie_M.jpg,스타일 선호
2228,W_06546_60_mods_M.jpg,스타일 선호
2245,W_13137_60_minimal_W.jpg,스타일 선호
2245,W_02274_10_sportivecasual_W.jpg,스타일 선호
2245,W_18730_50_feminine_W.jpg,스타일 선호
2245,W_13625_70_punk_W.jpg,스타일 선호
2245,W_14150_80_bodyconscious_W.jpg,스타일 비선호
2245,W_09899_50_classic_W.jpg,스타일 선호
2254,W_10880_60_minimal_W.jpg,스타일 선호
2254,W_13394_60_minimal_W.jpg,스타일 선호
2254,W_08402_90_grunge_W.jpg,스타일 비선호
2254,W_13474_80_powersuit_W.jpg,스타일 비선호
2254,W_19073_60_minimal_W.jpg,스타일 비선호
2254,W_07408_90_lingerie_W.jpg,스타일 비선호
2254,W_03601_10_sportivecasual_W.jpg,스타일 선호
2254,W_02258_00_ecology_W.jpg,스타일 선호
2254,W_06393_19_lounge_W.jpg,스타일 선호
2265,W_67337_90_grunge_W.jpg,스타일 비선호
2267,W_01371_10_sportivecasual_W.jpg,스타일 선호
2267,W_13455_80_powersuit_W.jpg,스타일 선호
2267,W_10760_60_minimal_W.jpg,스타일 비선호
2267,W_13941_60_minimal_W.jpg,스타일 비선호
2267,W_08673_90_kitsch_W.jpg,스타일 선호
2309,W_04117_60_minimal_W.jpg,스타일 선호
2309,W_02567_10_sportivecasual_W.jpg,스타일 비선호
2309,W_03649_10_sportivecasual_W.jpg,스타일 비선호
2309,W_05003_70_hippie_W.jpg,스타일 비선호
2320,W_01326_10_sportivecasual_W.jpg,스타일 비선호
2320,W_07391_70_hippie_W.jpg,스타일 선호
2320,W_18422_50_classic_W.jpg,스타일 선호
2320,W_01321_10_athleisure_W.jpg,스타일 선호
2320,W_11333_00_oriental_W.jpg,스타일 비선호
2320,W_13036_80_powersuit_W.jpg,스타일 선호
2320,W_11214_50_feminine_W.jpg,스타일 선호
2337,W_04137_60_minimal_W.jpg,스타일 선호
2337,W_11792_00_oriental_W.jpg,스타일 비선호
2337,W_14468_10_sportivecasual_W.jpg,스타일 선호
2337,W_10429_60_minimal_W.jpg,스타일 비선호
2337,W_14768_19_normcore_W.jpg,스타일 선호
2337,W_00274_00_cityglam_W.jpg,스타일 비선호
2337,W_11303_50_feminine_W.jpg,스타일 비선호
2339,W_00351_70_hippie_W.jpg,스타일 비선호
2339,W_18454_50_classic_W.jpg,스타일 비선호
2339,W_11290_80_bodyconscious_W.jpg,스타일 비선호
2339,W_09594_70_hippie_W.jpg,스타일 비선호
2386,W_16432_10_sportivecasual_M.jpg,스타일 비선호
2386,W_09262_19_normcore_M.jpg,스타일 선호
2386,W_15924_19_normcore_M.jpg,스타일 비선호
2386,W_10092_60_mods_M.jpg,스타일 선호
2386,W_04677_50_ivy_M.jpg,스타일 비선호
2386,W_12897_10_sportivecasual_M.jpg,스타일 비선호
2386,W_17530_50_ivy_M.jpg,스타일 비선호
2386,W_16276_70_hippie_M.jpg,스타일 비선호
2426,W_10760_60_minimal_W.jpg,스타일 비선호
2442,W_34623_10_sportivecasual_W.jpg,스타일 비선호
